"Team","Player_ID","Player","Team_Index","Stats","Value"
"ATL",1010,"de'andre hunter",1,"PointsPerGame",15.6
"ATL",1010,"de'andre hunter",1,"TotalReboundsPerGame",3.9
"ATL",1010,"de'andre hunter",1,"AssistsPerGame",1.5
"ATL",1010,"de'andre hunter",1,"StealsPerGame",0.7
"ATL",1010,"de'andre hunter",1,"BlocksPerGame",0.3
"NYK",20006,"donte divincenzo",20,"PointsPerGame",15.5
"NYK",20006,"donte divincenzo",20,"TotalReboundsPerGame",3.7
"NYK",20006,"donte divincenzo",20,"AssistsPerGame",2.7
"NYK",20006,"donte divincenzo",20,"StealsPerGame",1.3
"NYK",20006,"donte divincenzo",20,"BlocksPerGame",0.4
"DET",9003,"jaden ivey",9,"PointsPerGame",15.4
"DET",9003,"jaden ivey",9,"TotalReboundsPerGame",3.4
"DET",9003,"jaden ivey",9,"AssistsPerGame",3.8
"DET",9003,"jaden ivey",9,"StealsPerGame",0.7
"DET",9003,"jaden ivey",9,"BlocksPerGame",0.5
"PHI",23007,"kelly oubre jr.",23,"PointsPerGame",15.4
"PHI",23007,"kelly oubre jr.",23,"TotalReboundsPerGame",5
"PHI",23007,"kelly oubre jr.",23,"AssistsPerGame",1.5
"PHI",23007,"kelly oubre jr.",23,"StealsPerGame",1.1
"PHI",23007,"kelly oubre jr.",23,"BlocksPerGame",0.7
"SAC",26009,"malik monk",26,"PointsPerGame",15.4
"SAC",26009,"malik monk",26,"TotalReboundsPerGame",2.9
"SAC",26009,"malik monk",26,"AssistsPerGame",5.1
"SAC",26009,"malik monk",26,"StealsPerGame",0.6
"SAC",26009,"malik monk",26,"BlocksPerGame",0.5
"BOS",2009,"derrick white",2,"PointsPerGame",15.2
"BOS",2009,"derrick white",2,"TotalReboundsPerGame",4.2
"BOS",2009,"derrick white",2,"AssistsPerGame",5.2
"BOS",2009,"derrick white",2,"StealsPerGame",1
"BOS",2009,"derrick white",2,"BlocksPerGame",1.2
"SAC",26007,"keegan murray",26,"PointsPerGame",15.2
"SAC",26007,"keegan murray",26,"TotalReboundsPerGame",5.5
"SAC",26007,"keegan murray",26,"AssistsPerGame",1.7
"SAC",26007,"keegan murray",26,"StealsPerGame",1
"SAC",26007,"keegan murray",26,"BlocksPerGame",0.8
"MIL",17008,"khris middleton",17,"PointsPerGame",15.1
"MIL",17008,"khris middleton",17,"TotalReboundsPerGame",4.7
"MIL",17008,"khris middleton",17,"AssistsPerGame",5.3
"MIL",17008,"khris middleton",17,"StealsPerGame",0.9
"MIL",17008,"khris middleton",17,"BlocksPerGame",0.3
"TOR",20003,"og anunoby",28,"PointsPerGame",15.1
"TOR",20003,"og anunoby",28,"TotalReboundsPerGame",3.9
"TOR",20003,"og anunoby",28,"AssistsPerGame",2.7
"TOR",20003,"og anunoby",28,"StealsPerGame",1
"TOR",20003,"og anunoby",28,"BlocksPerGame",0.5
"UTA",29006,"john collins",29,"PointsPerGame",15.1
"UTA",29006,"john collins",29,"TotalReboundsPerGame",8.5
"UTA",29006,"john collins",29,"AssistsPerGame",1.1
"UTA",29006,"john collins",29,"StealsPerGame",0.6
"UTA",29006,"john collins",29,"BlocksPerGame",0.9
"NOP",19011,"trey murphy iii",19,"PointsPerGame",14.8
"NOP",19011,"trey murphy iii",19,"TotalReboundsPerGame",4.9
"NOP",19011,"trey murphy iii",19,"AssistsPerGame",2.2
"NOP",19011,"trey murphy iii",19,"StealsPerGame",0.9
"NOP",19011,"trey murphy iii",19,"BlocksPerGame",0.5
"WAS",30002,"deni avdija",30,"PointsPerGame",14.7
"WAS",30002,"deni avdija",30,"TotalReboundsPerGame",7.2
"WAS",30002,"deni avdija",30,"AssistsPerGame",3.8
"WAS",30002,"deni avdija",30,"StealsPerGame",0.8
"WAS",30002,"deni avdija",30,"BlocksPerGame",0.5
"MEM",15005,"gg jackson ii",15,"PointsPerGame",14.6
"MEM",15005,"gg jackson ii",15,"TotalReboundsPerGame",4.1
"MEM",15005,"gg jackson ii",15,"AssistsPerGame",1.2
"MEM",15005,"gg jackson ii",15,"StealsPerGame",0.6
"MEM",15005,"gg jackson ii",15,"BlocksPerGame",0.5
"IND",12001,"bennedict mathurin",12,"PointsPerGame",14.5
"IND",12001,"bennedict mathurin",12,"TotalReboundsPerGame",4
"IND",12001,"bennedict mathurin",12,"AssistsPerGame",2
"IND",12001,"bennedict mathurin",12,"StealsPerGame",0.6
"IND",12001,"bennedict mathurin",12,"BlocksPerGame",0.2
"MEM",15016,"marcus smart",15,"PointsPerGame",14.5
"MEM",15016,"marcus smart",15,"TotalReboundsPerGame",2.7
"MEM",15016,"marcus smart",15,"AssistsPerGame",4.3
"MEM",15016,"marcus smart",15,"StealsPerGame",2.1
"MEM",15016,"marcus smart",15,"BlocksPerGame",0.3
"DAL",7009,"tim hardaway jr.",7,"PointsPerGame",14.4
"DAL",7009,"tim hardaway jr.",7,"TotalReboundsPerGame",3.2
"DAL",7009,"tim hardaway jr.",7,"AssistsPerGame",1.8
"DAL",7009,"tim hardaway jr.",7,"StealsPerGame",0.5
"DAL",7009,"tim hardaway jr.",7,"BlocksPerGame",0.1
"CLE",6006,"caris levert",6,"PointsPerGame",14
"CLE",6006,"caris levert",6,"TotalReboundsPerGame",4.1
"CLE",6006,"caris levert",6,"AssistsPerGame",5.1
"CLE",6006,"caris levert",6,"StealsPerGame",1.1
"CLE",6006,"caris levert",6,"BlocksPerGame",0.5
"MIN",18003,"rudy gobert",18,"PointsPerGame",14
"MIN",18003,"rudy gobert",18,"TotalReboundsPerGame",12.9
"MIN",18003,"rudy gobert",18,"AssistsPerGame",1.3
"MIN",18003,"rudy gobert",18,"StealsPerGame",0.7
"MIN",18003,"rudy gobert",18,"BlocksPerGame",2.1
"POR",25012,"scoot henderson",25,"PointsPerGame",14
"POR",25012,"scoot henderson",25,"TotalReboundsPerGame",3.1
"POR",25012,"scoot henderson",25,"AssistsPerGame",5.4
"POR",25012,"scoot henderson",25,"StealsPerGame",0.8
"POR",25012,"scoot henderson",25,"BlocksPerGame",0.2
"DEN",8010,"aaron gordon",8,"PointsPerGame",13.9
"DEN",8010,"aaron gordon",8,"TotalReboundsPerGame",6.5
"DEN",8010,"aaron gordon",8,"AssistsPerGame",3.5
"DEN",8010,"aaron gordon",8,"StealsPerGame",0.8
"DEN",8010,"aaron gordon",8,"BlocksPerGame",0.6
"LAC",13005,"norman powell",13,"PointsPerGame",13.9
"LAC",13005,"norman powell",13,"TotalReboundsPerGame",2.6
"LAC",13005,"norman powell",13,"AssistsPerGame",1.1
"LAC",13005,"norman powell",13,"StealsPerGame",0.6
"LAC",13005,"norman powell",13,"BlocksPerGame",0.3
"DET",9007,"jalen duren",9,"PointsPerGame",13.8
"DET",9007,"jalen duren",9,"TotalReboundsPerGame",11.6
"DET",9007,"jalen duren",9,"AssistsPerGame",2.4
"DET",9007,"jalen duren",9,"StealsPerGame",0.5
"DET",9007,"jalen duren",9,"BlocksPerGame",0.8
"MIL",17004,"bobby portis",17,"PointsPerGame",13.8
"MIL",17004,"bobby portis",17,"TotalReboundsPerGame",7.4
"MIL",17004,"bobby portis",17,"AssistsPerGame",1.3
"MIL",17004,"bobby portis",17,"StealsPerGame",0.8
"MIL",17004,"bobby portis",17,"BlocksPerGame",0.4
"UTA",29013,"kenneth lofton jr.",29,"PointsPerGame",13.8
"UTA",29013,"kenneth lofton jr.",29,"TotalReboundsPerGame",5
"UTA",29013,"kenneth lofton jr.",29,"AssistsPerGame",4.8
"UTA",29013,"kenneth lofton jr.",29,"StealsPerGame",0.8
"UTA",29013,"kenneth lofton jr.",29,"BlocksPerGame",0.5
"ATL",1009,"saddiq bey",1,"PointsPerGame",13.7
"ATL",1009,"saddiq bey",1,"TotalReboundsPerGame",6.5
"ATL",1009,"saddiq bey",1,"AssistsPerGame",1.5
"ATL",1009,"saddiq bey",1,"StealsPerGame",0.8
"ATL",1009,"saddiq bey",1,"BlocksPerGame",0.2
"HOU",11009,"jabari smith jr.",11,"PointsPerGame",13.7
"HOU",11009,"jabari smith jr.",11,"TotalReboundsPerGame",8.1
"HOU",11009,"jabari smith jr.",11,"AssistsPerGame",1.6
"HOU",11009,"jabari smith jr.",11,"StealsPerGame",0.7
"HOU",11009,"jabari smith jr.",11,"BlocksPerGame",0.8
"TOR",3002,"dennis schröder",28,"PointsPerGame",13.7
"TOR",3002,"dennis schröder",28,"TotalReboundsPerGame",2.7
"TOR",3002,"dennis schröder",28,"AssistsPerGame",6.1
"TOR",3002,"dennis schröder",28,"StealsPerGame",0.9
"TOR",3002,"dennis schröder",28,"BlocksPerGame",0.2
"TOR",28005,"gary trent jr.",28,"PointsPerGame",13.7
"TOR",28005,"gary trent jr.",28,"TotalReboundsPerGame",2.6
"TOR",28005,"gary trent jr.",28,"AssistsPerGame",1.7
"TOR",28005,"gary trent jr.",28,"StealsPerGame",1.1
"TOR",28005,"gary trent jr.",28,"BlocksPerGame",0.1
"LAL",14001,"rui hachimura",14,"PointsPerGame",13.6
"LAL",14001,"rui hachimura",14,"TotalReboundsPerGame",4.3
"LAL",14001,"rui hachimura",14,"AssistsPerGame",1.2
"LAL",14001,"rui hachimura",14,"StealsPerGame",0.6
"LAL",14001,"rui hachimura",14,"BlocksPerGame",0.4
"MIN",18007,"naz reid",18,"PointsPerGame",13.5
"MIN",18007,"naz reid",18,"TotalReboundsPerGame",5.2
"MIN",18007,"naz reid",18,"AssistsPerGame",1.3
"MIN",18007,"naz reid",18,"StealsPerGame",0.8
"MIN",18007,"naz reid",18,"BlocksPerGame",0.9
"PHO",24006,"grayson allen",24,"PointsPerGame",13.5
"PHO",24006,"grayson allen",24,"TotalReboundsPerGame",3.9
"PHO",24006,"grayson allen",24,"AssistsPerGame",3
"PHO",24006,"grayson allen",24,"StealsPerGame",0.9
"PHO",24006,"grayson allen",24,"BlocksPerGame",0.6
"BRK",3010,"cameron johnson",3,"PointsPerGame",13.4
"BRK",3010,"cameron johnson",3,"TotalReboundsPerGame",4.3
"BRK",3010,"cameron johnson",3,"AssistsPerGame",2.4
"BRK",3010,"cameron johnson",3,"StealsPerGame",0.8
"BRK",3010,"cameron johnson",3,"BlocksPerGame",0.3
"WAS",30005,"corey kispert",30,"PointsPerGame",13.4
"WAS",30005,"corey kispert",30,"TotalReboundsPerGame",2.8
"WAS",30005,"corey kispert",30,"AssistsPerGame",2
"WAS",30005,"corey kispert",30,"StealsPerGame",0.5
"WAS",30005,"corey kispert",30,"BlocksPerGame",0.2
"WAS",30016,"marvin bagley iii",30,"PointsPerGame",13.3
"WAS",30016,"marvin bagley iii",30,"TotalReboundsPerGame",8.1
"WAS",30016,"marvin bagley iii",30,"AssistsPerGame",1.2
"WAS",30016,"marvin bagley iii",30,"StealsPerGame",0.6
"WAS",30016,"marvin bagley iii",30,"BlocksPerGame",0.8
"GSW",10002,"andrew wiggins",10,"PointsPerGame",13.2
"GSW",10002,"andrew wiggins",10,"TotalReboundsPerGame",4.5
"GSW",10002,"andrew wiggins",10,"AssistsPerGame",1.7
"GSW",10002,"andrew wiggins",10,"StealsPerGame",0.6
"GSW",10002,"andrew wiggins",10,"BlocksPerGame",0.6
"UTA",29005,"keyonte george",29,"PointsPerGame",13
"UTA",29005,"keyonte george",29,"TotalReboundsPerGame",2.8
"UTA",29005,"keyonte george",29,"AssistsPerGame",4.4
"UTA",29005,"keyonte george",29,"StealsPerGame",0.5
"UTA",29005,"keyonte george",29,"BlocksPerGame",0.1
"MEM",15015,"scotty pippen jr.",15,"PointsPerGame",12.9
"MEM",15015,"scotty pippen jr.",15,"TotalReboundsPerGame",3.2
"MEM",15015,"scotty pippen jr.",15,"AssistsPerGame",4.7
"MEM",15015,"scotty pippen jr.",15,"StealsPerGame",1.7
"MEM",15015,"scotty pippen jr.",15,"BlocksPerGame",0.5
"MIA",16005,"duncan robinson",16,"PointsPerGame",12.9
"MIA",16005,"duncan robinson",16,"TotalReboundsPerGame",2.5
"MIA",16005,"duncan robinson",16,"AssistsPerGame",2.8
"MIA",16005,"duncan robinson",16,"StealsPerGame",0.7
"MIA",16005,"duncan robinson",16,"BlocksPerGame",0.2
"CHA",4013,"mark williams",4,"PointsPerGame",12.7
"CHA",4013,"mark williams",4,"TotalReboundsPerGame",9.7
"CHA",4013,"mark williams",4,"AssistsPerGame",1.2
"CHA",4013,"mark williams",4,"StealsPerGame",0.8
"CHA",4013,"mark williams",4,"BlocksPerGame",1.1
"HOU",11002,"dillon brooks",11,"PointsPerGame",12.7
"HOU",11002,"dillon brooks",11,"TotalReboundsPerGame",3.4
"HOU",11002,"dillon brooks",11,"AssistsPerGame",1.7
"HOU",11002,"dillon brooks",11,"StealsPerGame",0.9
"HOU",11002,"dillon brooks",11,"BlocksPerGame",0.1
"ORL",22010,"jalen suggs",22,"PointsPerGame",12.6
"ORL",22010,"jalen suggs",22,"TotalReboundsPerGame",3.1
"ORL",22010,"jalen suggs",22,"AssistsPerGame",2.7
"ORL",22010,"jalen suggs",22,"StealsPerGame",1.4
"ORL",22010,"jalen suggs",22,"BlocksPerGame",0.6
"BOS",2011,"jrue holiday",2,"PointsPerGame",12.5
"BOS",2011,"jrue holiday",2,"TotalReboundsPerGame",5.4
"BOS",2011,"jrue holiday",2,"AssistsPerGame",4.8
"BOS",2011,"jrue holiday",2,"StealsPerGame",0.9
"BOS",2011,"jrue holiday",2,"BlocksPerGame",0.8
"MIL",17005,"brook lopez",17,"PointsPerGame",12.5
"MIL",17005,"brook lopez",17,"TotalReboundsPerGame",5.2
"MIL",17005,"brook lopez",17,"AssistsPerGame",1.6
"MIL",17005,"brook lopez",17,"StealsPerGame",0.5
"MIL",17005,"brook lopez",17,"BlocksPerGame",2.4
"HOU",11015,"cam whitmore",11,"PointsPerGame",12.3
"HOU",11015,"cam whitmore",11,"TotalReboundsPerGame",3.8
"HOU",11015,"cam whitmore",11,"AssistsPerGame",0.7
"HOU",11015,"cam whitmore",11,"StealsPerGame",0.6
"HOU",11015,"cam whitmore",11,"BlocksPerGame",0.4
"OKC",21001,"josh giddey",21,"PointsPerGame",12.3
"OKC",21001,"josh giddey",21,"TotalReboundsPerGame",6.4
"OKC",21001,"josh giddey",21,"AssistsPerGame",4.8
"OKC",21001,"josh giddey",21,"StealsPerGame",0.6
"OKC",21001,"josh giddey",21,"BlocksPerGame",0.6
"CHI",5017,"javonte green",5,"PointsPerGame",12.2
"CHI",5017,"javonte green",5,"TotalReboundsPerGame",7.4
"CHI",5017,"javonte green",5,"AssistsPerGame",0.6
"CHI",5017,"javonte green",5,"StealsPerGame",1.1
"CHI",5017,"javonte green",5,"BlocksPerGame",0.9
"CHI",5009,"ayo dosunmu",5,"PointsPerGame",12.2
"CHI",5009,"ayo dosunmu",5,"TotalReboundsPerGame",2.8
"CHI",5009,"ayo dosunmu",5,"AssistsPerGame",3.2
"CHI",5009,"ayo dosunmu",5,"StealsPerGame",0.9
"CHI",5009,"ayo dosunmu",5,"BlocksPerGame",0.5
"CLE",6004,"max strus",6,"PointsPerGame",12.2
"CLE",6004,"max strus",6,"TotalReboundsPerGame",4.8
"CLE",6004,"max strus",6,"AssistsPerGame",4
"CLE",6004,"max strus",6,"StealsPerGame",0.9
"CLE",6004,"max strus",6,"BlocksPerGame",0.4
"IND",12007,"aaron nesmith",12,"PointsPerGame",12.2
"IND",12007,"aaron nesmith",12,"TotalReboundsPerGame",3.8
"IND",12007,"aaron nesmith",12,"AssistsPerGame",1.5
"IND",12007,"aaron nesmith",12,"StealsPerGame",0.9
"IND",12007,"aaron nesmith",12,"BlocksPerGame",0.7
"NOP",19002,"jonas valančiūnas",19,"PointsPerGame",12.2
"NOP",19002,"jonas valančiūnas",19,"TotalReboundsPerGame",8.8
"NOP",19002,"jonas valančiūnas",19,"AssistsPerGame",2.1
"NOP",19002,"jonas valančiūnas",19,"StealsPerGame",0.4
"NOP",19002,"jonas valančiūnas",19,"BlocksPerGame",0.8
"PHI",23001,"buddy hield",23,"PointsPerGame",12.2
"PHI",23001,"buddy hield",23,"TotalReboundsPerGame",3.2
"PHI",23001,"buddy hield",23,"AssistsPerGame",3
"PHI",23001,"buddy hield",23,"StealsPerGame",0.8
"PHI",23001,"buddy hield",23,"BlocksPerGame",0.3
"SAC",26006,"harrison barnes",26,"PointsPerGame",12.2
"SAC",26006,"harrison barnes",26,"TotalReboundsPerGame",3
"SAC",26006,"harrison barnes",26,"AssistsPerGame",1.2
"SAC",26006,"harrison barnes",26,"StealsPerGame",0.7
"SAC",26006,"harrison barnes",26,"BlocksPerGame",0.1
"WAS",30009,"tyus jones",30,"PointsPerGame",12
"WAS",30009,"tyus jones",30,"TotalReboundsPerGame",2.7
"WAS",30009,"tyus jones",30,"AssistsPerGame",7.3
"WAS",30009,"tyus jones",30,"StealsPerGame",1.1
"WAS",30009,"tyus jones",30,"BlocksPerGame",0.3
"MIA",16003,"jaime jaquez jr.",16,"PointsPerGame",11.9
"MIA",16003,"jaime jaquez jr.",16,"TotalReboundsPerGame",3.8
"MIA",16003,"jaime jaquez jr.",16,"AssistsPerGame",2.6
"MIA",16003,"jaime jaquez jr.",16,"StealsPerGame",1
"MIA",16003,"jaime jaquez jr.",16,"BlocksPerGame",0.3
"BRK",3005,"nic claxton",3,"PointsPerGame",11.8
"BRK",3005,"nic claxton",3,"TotalReboundsPerGame",9.9
"BRK",3005,"nic claxton",3,"AssistsPerGame",2.1
"BRK",3005,"nic claxton",3,"StealsPerGame",0.6
"BRK",3005,"nic claxton",3,"BlocksPerGame",2.1
"DAL",7013,"p.j. washington",7,"PointsPerGame",11.7
"DAL",7013,"p.j. washington",7,"TotalReboundsPerGame",6.2
"DAL",7013,"p.j. washington",7,"AssistsPerGame",1.5
"DAL",7013,"p.j. washington",7,"StealsPerGame",1.2
"DAL",7013,"p.j. washington",7,"BlocksPerGame",0.9
"LAC",13001,"ivica zubac",13,"PointsPerGame",11.7
"LAC",13001,"ivica zubac",13,"TotalReboundsPerGame",9.2
"LAC",13001,"ivica zubac",13,"AssistsPerGame",1.4
"LAC",13001,"ivica zubac",13,"StealsPerGame",0.3
"LAC",13001,"ivica zubac",13,"BlocksPerGame",1.2
"ORL",22007,"cole anthony",22,"PointsPerGame",11.6
"ORL",22007,"cole anthony",22,"TotalReboundsPerGame",3.8
"ORL",22007,"cole anthony",22,"AssistsPerGame",2.9
"ORL",22007,"cole anthony",22,"StealsPerGame",0.8
"ORL",22007,"cole anthony",22,"BlocksPerGame",0.5
"SAS",27007,"jeremy sochan",27,"PointsPerGame",11.6
"SAS",27007,"jeremy sochan",27,"TotalReboundsPerGame",6.4
"SAS",27007,"jeremy sochan",27,"AssistsPerGame",3.4
"SAS",27007,"jeremy sochan",27,"StealsPerGame",0.8
"SAS",27007,"jeremy sochan",27,"BlocksPerGame",0.5
"ATL",1002,"clint capela",1,"PointsPerGame",11.5
"ATL",1002,"clint capela",1,"TotalReboundsPerGame",10.6
"ATL",1002,"clint capela",1,"AssistsPerGame",1.2
"ATL",1002,"clint capela",1,"StealsPerGame",0.6
"ATL",1002,"clint capela",1,"BlocksPerGame",1.5
"MEM",15013,"lamar stevens",15,"PointsPerGame",11.5
"MEM",15013,"lamar stevens",15,"TotalReboundsPerGame",5.1
"MEM",15013,"lamar stevens",15,"AssistsPerGame",1.1
"MEM",15013,"lamar stevens",15,"StealsPerGame",0.9
"MEM",15013,"lamar stevens",15,"BlocksPerGame",0.9
"MIN",18011,"mike conley",18,"PointsPerGame",11.4
"MIN",18011,"mike conley",18,"TotalReboundsPerGame",2.9
"MIN",18011,"mike conley",18,"AssistsPerGame",5.9
"MIN",18011,"mike conley",18,"StealsPerGame",1.2
"MIN",18011,"mike conley",18,"BlocksPerGame",0.2
"MEM",15001,"brandon clarke",15,"PointsPerGame",11.3
"MEM",15001,"brandon clarke",15,"TotalReboundsPerGame",5.3
"MEM",15001,"brandon clarke",15,"AssistsPerGame",1.5
"MEM",15001,"brandon clarke",15,"StealsPerGame",0.8
"MEM",15001,"brandon clarke",15,"BlocksPerGame",1
"MIL",17006,"malik beasley",17,"PointsPerGame",11.3
"MIL",17006,"malik beasley",17,"TotalReboundsPerGame",3.7
"MIL",17006,"malik beasley",17,"AssistsPerGame",1.4
"MIL",17006,"malik beasley",17,"StealsPerGame",0.7
"MIL",17006,"malik beasley",17,"BlocksPerGame",0.1
"SAS",27012,"zach collins",27,"PointsPerGame",11.2
"SAS",27012,"zach collins",27,"TotalReboundsPerGame",5.4
"SAS",27012,"zach collins",27,"AssistsPerGame",2.8
"SAS",27012,"zach collins",27,"StealsPerGame",0.5
"SAS",27012,"zach collins",27,"BlocksPerGame",0.8
"LAC",13012,"russell westbrook",13,"PointsPerGame",11.1
"LAC",13012,"russell westbrook",13,"TotalReboundsPerGame",5
"LAC",13012,"russell westbrook",13,"AssistsPerGame",4.5
"LAC",13012,"russell westbrook",13,"StealsPerGame",1.1
"LAC",13012,"russell westbrook",13,"BlocksPerGame",0.3
"PHI",23012,"de'anthony melton",23,"PointsPerGame",11.1
"PHI",23012,"de'anthony melton",23,"TotalReboundsPerGame",3.7
"PHI",23012,"de'anthony melton",23,"AssistsPerGame",3
"PHI",23012,"de'anthony melton",23,"StealsPerGame",1.6
"PHI",23012,"de'anthony melton",23,"BlocksPerGame",0.4
"TOR",28001,"jakob poeltl",28,"PointsPerGame",11.1
"TOR",28001,"jakob poeltl",28,"TotalReboundsPerGame",8.6
"TOR",28001,"jakob poeltl",28,"AssistsPerGame",2.5
"TOR",28001,"jakob poeltl",28,"StealsPerGame",0.7
"TOR",28001,"jakob poeltl",28,"BlocksPerGame",1.5
"MEM",15011,"luke kennard",15,"PointsPerGame",11
"MEM",15011,"luke kennard",15,"TotalReboundsPerGame",2.9
"MEM",15011,"luke kennard",15,"AssistsPerGame",3.5
"MEM",15011,"luke kennard",15,"StealsPerGame",0.5
"MEM",15011,"luke kennard",15,"BlocksPerGame",0.1
"NOP",19003,"herbert jones",19,"PointsPerGame",11
"NOP",19003,"herbert jones",19,"TotalReboundsPerGame",3.6
"NOP",19003,"herbert jones",19,"AssistsPerGame",2.6
"NOP",19003,"herbert jones",19,"StealsPerGame",1.4
"NOP",19003,"herbert jones",19,"BlocksPerGame",0.8
"ORL",22009,"wendell carter jr.",22,"PointsPerGame",11
"ORL",22009,"wendell carter jr.",22,"TotalReboundsPerGame",6.9
"ORL",22009,"wendell carter jr.",22,"AssistsPerGame",1.7
"ORL",22009,"wendell carter jr.",22,"StealsPerGame",0.6
"ORL",22009,"wendell carter jr.",22,"BlocksPerGame",0.5
"PHO",24009,"eric gordon",24,"PointsPerGame",11
"PHO",24009,"eric gordon",24,"TotalReboundsPerGame",1.8
"PHO",24009,"eric gordon",24,"AssistsPerGame",2
"PHO",24009,"eric gordon",24,"StealsPerGame",1
"PHO",24009,"eric gordon",24,"BlocksPerGame",0.4
"DET",9012,"isaiah stewart",9,"PointsPerGame",10.9
"DET",9012,"isaiah stewart",9,"TotalReboundsPerGame",6.6
"DET",9012,"isaiah stewart",9,"AssistsPerGame",1.6
"DET",9012,"isaiah stewart",9,"StealsPerGame",0.4
"DET",9012,"isaiah stewart",9,"BlocksPerGame",0.8
"OKC",21002,"luguentz dort",21,"PointsPerGame",10.9
"OKC",21002,"luguentz dort",21,"TotalReboundsPerGame",3.6
"OKC",21002,"luguentz dort",21,"AssistsPerGame",1.4
"OKC",21002,"luguentz dort",21,"StealsPerGame",0.9
"OKC",21002,"luguentz dort",21,"BlocksPerGame",0.6
"ORL",22003,"moritz wagner",22,"PointsPerGame",10.9
"ORL",22003,"moritz wagner",22,"TotalReboundsPerGame",4.3
"ORL",22003,"moritz wagner",22,"AssistsPerGame",1.2
"ORL",22003,"moritz wagner",22,"StealsPerGame",0.5
"ORL",22003,"moritz wagner",22,"BlocksPerGame",0.3
"PHO",24001,"jusuf nurkić",24,"PointsPerGame",10.9
"PHO",24001,"jusuf nurkić",24,"TotalReboundsPerGame",11
"PHO",24001,"jusuf nurkić",24,"AssistsPerGame",4
"PHO",24001,"jusuf nurkić",24,"StealsPerGame",1.1
"PHO",24001,"jusuf nurkić",24,"BlocksPerGame",1.1
"WAS",7014,"daniel gafford",30,"PointsPerGame",10.9
"WAS",7014,"daniel gafford",30,"TotalReboundsPerGame",8
"WAS",7014,"daniel gafford",30,"AssistsPerGame",1.5
"WAS",7014,"daniel gafford",30,"StealsPerGame",1
"WAS",7014,"daniel gafford",30,"BlocksPerGame",2.2
"MEM",15012,"jake laravia",15,"PointsPerGame",10.8
"MEM",15012,"jake laravia",15,"TotalReboundsPerGame",3.7
"MEM",15012,"jake laravia",15,"AssistsPerGame",1.7
"MEM",15012,"jake laravia",15,"StealsPerGame",0.8
"MEM",15012,"jake laravia",15,"BlocksPerGame",0.3
"MEM",15002,"santi aldama",15,"PointsPerGame",10.7
"MEM",15002,"santi aldama",15,"TotalReboundsPerGame",5.8
"MEM",15002,"santi aldama",15,"AssistsPerGame",2.3
"MEM",15002,"santi aldama",15,"StealsPerGame",0.7
"MEM",15002,"santi aldama",15,"BlocksPerGame",0.9
"MIN",18008,"jaden mcdaniels",18,"PointsPerGame",10.5
"MIN",18008,"jaden mcdaniels",18,"TotalReboundsPerGame",3.1
"MIN",18008,"jaden mcdaniels",18,"AssistsPerGame",1.4
"MIN",18008,"jaden mcdaniels",18,"StealsPerGame",0.9
"MIN",18008,"jaden mcdaniels",18,"BlocksPerGame",0.6
"NYK",20001,"bojan bogdanović",20,"PointsPerGame",10.4
"NYK",20001,"bojan bogdanović",20,"TotalReboundsPerGame",2
"NYK",20001,"bojan bogdanović",20,"AssistsPerGame",0.9
"NYK",20001,"bojan bogdanović",20,"StealsPerGame",0.2
"NYK",20001,"bojan bogdanović",20,"BlocksPerGame",0
"IND",12005,"obi toppin",12,"PointsPerGame",10.3
"IND",12005,"obi toppin",12,"TotalReboundsPerGame",3.9
"IND",12005,"obi toppin",12,"AssistsPerGame",1.6
"IND",12005,"obi toppin",12,"StealsPerGame",0.6
"IND",12005,"obi toppin",12,"BlocksPerGame",0.5
"ATL",1012,"onyeka okongwu",1,"PointsPerGame",10.2
"ATL",1012,"onyeka okongwu",1,"TotalReboundsPerGame",6.8
"ATL",1012,"onyeka okongwu",1,"AssistsPerGame",1.3
"ATL",1012,"onyeka okongwu",1,"StealsPerGame",0.5
"ATL",1012,"onyeka okongwu",1,"BlocksPerGame",1.1
"DEN",8002,"reggie jackson",8,"PointsPerGame",10.2
"DEN",8002,"reggie jackson",8,"TotalReboundsPerGame",1.9
"DEN",8002,"reggie jackson",8,"AssistsPerGame",3.8
"DEN",8002,"reggie jackson",8,"StealsPerGame",0.5
"DEN",8002,"reggie jackson",8,"BlocksPerGame",0.2
"IND",12008,"t.j. mcconnell",12,"PointsPerGame",10.2
"IND",12008,"t.j. mcconnell",12,"TotalReboundsPerGame",2.7
"IND",12008,"t.j. mcconnell",12,"AssistsPerGame",5.5
"IND",12008,"t.j. mcconnell",12,"StealsPerGame",1
"IND",12008,"t.j. mcconnell",12,"BlocksPerGame",0.1
"SAC",26011,"kevin huerter",26,"PointsPerGame",10.2
"SAC",26011,"kevin huerter",26,"TotalReboundsPerGame",3.5
"SAC",26011,"kevin huerter",26,"AssistsPerGame",2.6
"SAC",26011,"kevin huerter",26,"StealsPerGame",0.7
"SAC",26011,"kevin huerter",26,"BlocksPerGame",0.4
"CHI",5011,"alex caruso",5,"PointsPerGame",10.1
"CHI",5011,"alex caruso",5,"TotalReboundsPerGame",3.8
"CHI",5011,"alex caruso",5,"AssistsPerGame",3.5
"CHI",5011,"alex caruso",5,"StealsPerGame",1.7
"CHI",5011,"alex caruso",5,"BlocksPerGame",1
"DEN",8009,"kentavious caldwell-pope",8,"PointsPerGame",10.1
