"Team","Team_Index","Player","FirstName","LastName","Age","GamesPlayed","GamesStarted","MinutesPlayed","FieldGoalsPerGame","FieldGoalAttemptsPerGame","FieldGoalPercentPerGame","ThreePointFieldGoalsPerGame","ThreePointFieldGoalAttemptsPerGame","ThreePointFieldGoalPercentPerGame","TwoPointFieldGoalsPerGame","TwoPointFieldGoalAttemptsPerGame","TwoPointFieldGoalPercentPerGame","EffectiveFieldGoalPercent","FreeThrowsPerGame","FreeThrowAttemptsPerGame","FreeThrowPercentPerGame","OffensiveReboundsPerGame","DefensiveReboundsPerGame","TotalReboundsPerGame","AssistsPerGame","StealsPerGame","BlocksPerGame","TurnoversPerGame","PersonalFoulsPerGame","PointsPerGame","PER","Position","Player_ID"
"TOR",28,"gary trent jr.","gary","trent",25,71,41,28.1,5.1,11.9,0.426,2.5,6.4,0.393,2.6,5.5,0.464,0.531,1,1.4,0.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,0.159154929577465,"sg",28005
"TOR",28,"garrett temple","garrett","temple",37,27,2,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.6,1.4,0.447,0.449,0.7,0.8,0.818,0.7,1,1.7,1,0.4,0.1,0.5,1,3.3,0.151851851851852,"sg",28013
"TOR",28,"gradey dick","gradey","dick",20,60,17,21.1,3.2,7.4,0.425,1.5,4,0.365,1.7,3.4,0.495,0.524,0.7,0.9,0.863,0.5,1.8,2.2,1.1,0.6,0,0.8,1.5,8.5,0.12,"sg",28007
"TOR",28,"jalen mcdaniels","jalen","mcdaniels",26,50,1,10.8,1.3,3.8,0.344,0.2,1.4,0.169,1.1,2.4,0.449,0.376,0.5,0.7,0.73,0.4,1.2,1.6,0.7,0.4,0.1,0.6,1,3.4,0.058,"sf",28010
"UTA",29,"kenneth lofton jr.","kenneth","lofton",21,4,0,22.8,5.3,8.8,0.6,1,3,0.333,4.3,5.8,0.739,0.657,2.3,2.8,0.818,2.5,2.5,5,4.8,0.8,0.5,1.5,2.3,13.8,4.85,"pf",29013
"UTA",29,"darius bazley","darius","bazley",23,6,0,23.7,3,4.8,0.621,0.3,1.3,0.25,2.7,3.5,0.762,0.655,1.7,2,0.833,1.3,3.2,4.5,0.8,1,1.2,1.2,0.5,8,2.03333333333333,"pf",29016
"UTA",29,"jason preston","jason","preston",24,7,0,10.1,0.9,2.7,0.316,0,0.4,0,0.9,2.3,0.375,0.316,0,0,0,0.9,1.6,2.4,2.3,0.3,0.1,0.3,0.4,1.7,0.671428571428571,"pg",29018
"UTA",29,"lauri markkanen","lauri","markkanen",26,55,55,33.1,7.8,16.2,0.48,3.2,8,0.399,4.6,8.2,0.559,0.578,4.5,5,0.899,2.2,5.9,8.2,2,0.9,0.5,1.4,1.8,23.2,0.445454545454545,"pf",29001
"UTA",29,"kira lewis jr.","kira","lewis",22,12,0,9.9,1.5,3.3,0.45,0.2,1.1,0.154,1.3,2.3,0.593,0.475,0.6,0.8,0.778,0.4,0.6,1,1.6,0.3,0.1,0.5,0.3,3.8,0.358333333333333,"pg",29017
"UTA",29,"micah potter","micah","potter",25,16,0,11.6,1.2,2.5,0.475,0.6,1.3,0.429,0.6,1.2,0.526,0.588,0.4,0.5,0.75,0.6,2.1,2.7,0.4,0.3,0.4,0.3,0.9,3.3,0.3375,"pf",29009
"UTA",29,"johnny juzang","johnny","juzang",22,20,5,18.6,2.6,5.5,0.464,1.6,3.9,0.416,1,1.7,0.576,0.609,0.5,0.7,0.714,0.4,1.5,1.8,1.2,0.2,0.1,0.7,1.5,7.2,0.335,"sg",29012
"UTA",29,"kelly olynyk","kelly","olynyk",32,50,8,20.4,2.9,5.2,0.562,0.7,1.7,0.429,2.2,3.5,0.626,0.632,1.6,1.9,0.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1,0.286,"c",28003
"UTA",29,"john collins","john","collins",26,68,66,28,5.8,11,0.532,1.3,3.4,0.371,4.6,7.6,0.605,0.59,2.2,2.7,0.795,2.3,6.1,8.5,1.1,0.6,0.9,1.4,2.8,15.1,0.280882352941176,"pf",29006
"UTA",29,"jordan clarkson","jordan","clarkson",31,55,19,30.6,6.1,14.8,0.413,1.7,5.6,0.294,4.5,9.2,0.485,0.469,3.2,3.7,0.881,0.9,2.5,3.4,5,0.6,0.1,2.7,1.5,17.1,0.26,"sg",29010
"UTA",29,"taylor hendricks","taylor","hendricks",20,40,23,21.4,2.7,6,0.45,1.3,3.5,0.379,1.4,2.5,0.55,0.56,0.6,0.7,0.793,1.2,3.5,4.6,0.8,0.7,0.8,0.7,1.9,7.3,0.2525,"pf",29014
"UTA",29,"walker kessler","walker","kessler",22,64,22,23.3,3.6,5.5,0.654,0.1,0.3,0.211,3.5,5.2,0.68,0.66,0.9,1.5,0.602,2.6,4.9,7.5,0.9,0.5,2.4,1,2.1,8.1,0.2484375,"c",29008
"UTA",29,"brice sensabaugh","brice","sensabaugh",20,32,11,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.6,3.2,0.495,0.468,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,0.228125,"sf",29015
"UTA",29,"collin sexton","collin","sexton",25,78,51,26.6,6.5,13.3,0.487,1.6,4.2,0.394,4.8,9.1,0.53,0.549,4.1,4.7,0.859,0.9,1.7,2.6,4.9,0.8,0.2,2.1,2,18.7,0.226923076923077,"sg",29004
"UTA",29,"talen horton-tucker","talen","horton-tucker",23,51,11,19.8,3.6,9.1,0.396,1.2,3.6,0.33,2.4,5.5,0.438,0.46,1.7,2.1,0.807,0.4,2,2.4,3.5,0.9,0.4,1.3,1.8,10.1,0.198039215686274,"pg",29011
"UTA",29,"simone fontecchio","simone","fontecchio",28,50,34,23.2,3.2,7.2,0.45,1.8,4.7,0.391,1.4,2.5,0.56,0.577,0.6,0.8,0.8,1,2.5,3.5,1.5,0.6,0.4,1,1.6,8.9,0.194,"sf",9002
"UTA",29,"omer yurtseven","omer","yurtseven",25,48,12,11.4,2.1,3.8,0.538,0.1,0.5,0.208,2,3.3,0.588,0.552,0.4,0.6,0.679,1.5,2.8,4.3,0.6,0.2,0.4,0.8,1.1,4.6,0.154166666666667,"c",29003
"UTA",29,"keyonte george","keyonte","george",20,75,44,27,4.3,10.9,0.391,2,5.9,0.334,2.3,5,0.459,0.482,2.5,3,0.848,0.2,2.6,2.8,4.4,0.5,0.1,2.5,1.2,13,0.149333333333333,"pg",29005
"UTA",29,"kris dunn","kris","dunn",29,66,32,18.9,2.2,4.7,0.47,0.6,1.7,0.369,1.6,3.1,0.525,0.535,0.3,0.5,0.688,0.8,2.1,2.9,3.8,1,0.4,1.2,2,5.4,0.145454545454545,"pg",29007
"UTA",29,"ochai agbaji","ochai","agbaji",23,51,10,19.7,2.1,4.9,0.426,0.9,2.8,0.331,1.2,2.1,0.551,0.52,0.3,0.4,0.75,0.7,1.8,2.5,0.9,0.5,0.6,0.7,1.3,5.4,0.123529411764706,"sg",28012
"UTA",29,"luka šamanić","luka","šamanić",24,43,7,9.4,1.4,3.7,0.38,0.3,1.5,0.203,1.1,2.2,0.5,0.421,1,1.3,0.786,0.5,1.9,2.4,0.4,0.1,0.2,0.7,0.7,4.1,0.0906976744186046,"pf",29002
"WAS",30,"hamidou diallo","hamidou","diallo",25,2,0,2.5,0.5,1,0.5,0,0,0,0.5,1,0.5,0.5,0,0,0,1,0,1,0.5,1,0,0.5,0.5,1,1.25,"sg",30021
"WAS",30,"tristan vukcevic","tristan","vukcevic",20,10,4,15.3,2.9,6.7,0.433,1,3.6,0.278,1.9,3.1,0.613,0.507,1.7,2.2,0.773,0.6,3,3.6,1.3,0.5,0.7,1,2.8,8.5,0.93,"c",30003
"WAS",30,"marvin bagley iii","marvin","bagley",24,24,15,24,5.5,9.5,0.581,0.3,0.7,0.471,5.2,8.8,0.59,0.599,1.9,2.7,0.708,3.5,4.6,8.1,1.2,0.6,0.8,1.3,1.7,13.3,0.745833333333333,"c",30016
"WAS",30,"richaun holmes","richaun","holmes",30,17,8,18.7,2.9,5.2,0.557,0.1,0.2,0.333,2.8,5,0.565,0.563,1.3,1.5,0.846,2.2,3.9,6.1,0.6,0.5,0.6,0.7,2.4,7.1,0.688235294117647,"pf",30014
"WAS",30,"justin champagnie","justin","champagnie",22,15,1,15.7,2.1,5.2,0.41,0.9,3,0.289,1.3,2.2,0.576,0.494,0.8,1,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9,0.533333333333333,"sf",30017
"WAS",30,"ryan rollins","ryan","rollins",21,10,0,6.6,1.3,2.5,0.52,0.2,0.3,0.667,1.1,2.2,0.5,0.56,1.3,1.7,0.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1,0.51,"pg",17016
"WAS",30,"daniel gafford","daniel","gafford",25,45,45,26.5,4.5,6.5,0.69,0,0,0,4.5,6.5,0.69,0.69,1.9,2.6,0.706,2.9,5.1,8,1.5,1,2.2,1,3.3,10.9,0.442222222222222,"pf",7014
"WAS",30,"danilo gallinari","danilo","gallinari",35,26,0,14.8,2.2,5,0.435,0.8,2.5,0.313,1.4,2.6,0.552,0.511,1.8,2.2,0.839,0.5,2.5,2.9,1.2,0.2,0.1,0.5,1,7,0.296153846153846,"sf",17003
"WAS",30,"kyle kuzma","kyle","kuzma",28,70,70,32.6,8.7,18.8,0.463,2.2,6.4,0.336,6.5,12.3,0.53,0.521,2.7,3.4,0.775,0.9,5.7,6.6,4.2,0.5,0.7,2.7,2.2,22.2,0.295714285714286,"pf",30008
"WAS",30,"tyus jones","tyus","jones",27,66,66,29.3,4.9,10.1,0.489,1.6,3.9,0.414,3.3,6.2,0.537,0.569,0.5,0.6,0.8,0.3,2.4,2.7,7.3,1.1,0.3,1,0.7,12,0.259090909090909,"pg",30009
"WAS",30,"deni avdija","deni","avdija",23,75,75,30.1,5.4,10.7,0.506,1.2,3.1,0.374,4.2,7.6,0.56,0.56,2.7,3.6,0.74,1.1,6.1,7.2,3.8,0.8,0.5,2.1,2.5,14.7,0.249333333333333,"sf",30002
"WAS",30,"mike muscala","mike","muscala",32,24,2,14.1,1.4,3.8,0.367,0.6,2.1,0.275,0.8,1.6,0.487,0.444,0.6,0.8,0.75,0.9,2.2,3.1,0.9,0.2,0.3,0.7,1.3,4,0.216666666666667,"c",21016
"WAS",30,"delon wright","delon","wright",31,33,0,13.8,1.5,3.7,0.393,0.4,1.2,0.368,1,2.5,0.405,0.451,0.7,0.9,0.828,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.1,0.212121212121212,"pg",16014
"WAS",30,"jules bernard","jules","bernard",24,19,0,7.8,1.5,3.4,0.453,0.6,1.5,0.379,0.9,1.8,0.514,0.539,0.3,0.5,0.556,0.5,0.8,1.4,0.8,0.2,0.1,0.4,0.7,3.9,0.205263157894737,"sg",30010
"WAS",30,"jared butler","jared","butler",23,40,0,14.2,2.5,5,0.488,0.6,2,0.308,1.9,3.1,0.602,0.547,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,0.2,"sg",30011
"WAS",30,"jordan poole","jordan","poole",24,78,66,30.1,6.3,15.2,0.413,2.4,7.2,0.326,3.9,8,0.492,0.491,2.5,2.8,0.877,0.4,2.3,2.7,4.4,1.1,0.3,2.4,3.1,17.4,0.183333333333333,"sg",30006
"WAS",30,"patrick baldwin jr.","patrick","baldwin",21,38,7,13,1.6,4.1,0.381,0.8,2.6,0.32,0.7,1.5,0.483,0.481,0.5,0.7,0.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4,0.160526315789474,"sf",30015
"WAS",30,"bilal coulibaly","bilal","coulibaly",19,63,15,27.2,3,6.9,0.435,1,2.9,0.346,2,3.9,0.502,0.509,1.5,2.1,0.702,0.9,3.2,4.1,1.7,0.9,0.8,1.4,2.2,8.4,0.158730158730159,"sf",30001
"WAS",30,"corey kispert","corey","kispert",24,80,22,25.8,4.8,9.9,0.486,2.3,6,0.383,2.5,3.9,0.643,0.602,1.4,2,0.726,0.4,2.4,2.8,2,0.5,0.2,1.2,1.8,13.4,0.15,"sf",30005
"WAS",30,"landry shamet","landry","shamet",26,46,5,15.8,2.6,6,0.431,1.2,3.4,0.338,1.4,2.5,0.556,0.527,0.8,1,0.826,0.3,1,1.3,1.2,0.5,0.2,0.7,1.7,7.1,0.130434782608696,"sg",30013
"WAS",30,"eugene omoruyi","eugene","omoruyi",26,43,0,9.1,1.9,3.9,0.485,0.3,1.1,0.283,1.6,2.8,0.562,0.524,0.7,1.1,0.653,0.8,1.2,2,0.8,0.6,0.1,0.5,1.4,4.8,0.125581395348837,"sf",30004
"WAS",30,"anthony gill","anthony","gill",31,50,3,9.3,1.5,3.2,0.469,0.2,0.8,0.244,1.3,2.4,0.546,0.5,0.6,0.7,0.806,0.7,1.1,1.9,0.7,0.3,0.2,0.5,1,3.8,0.092,"pf",30007
"WAS",30,"johnny davis","johnny","davis",21,50,6,12.3,1.2,3.1,0.403,0.3,0.8,0.35,1,2.3,0.421,0.448,0.3,0.5,0.583,0.4,1.1,1.4,0.6,0.4,0.2,0.3,1.1,3,0.064,"sg",30012
"WAS",30,"trey jemison","trey","jemison",24,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0,"c",15014
